score,b1,b2,b3,b4,b5,b6,b7,b8,b9,p1,p2,s1,s2
-10,-0.01200000000000001,0.007000000000000006,-0.09799999999999998,-0.023999999999999966,0.02300000000000002,-0.016000000000000014,-0.057999999999999996,0.031,-0.07699999999999999,2.2099999999999995,1.5600000000000005,1,0
6,0.009000000000000008,0.04700000000000004,0.04899999999999999,-0.12199999999999997,0.04999999999999999,0.07100000000000001,0.04600000000000001,-0.122,-0.01100000000000001,-4.509999999999999,-0.45999999999999996,0,0
-1,0.062,-0.0020000000000000018,-0.03500000000000003,-0.08499999999999996,0.14799999999999996,0.06800000000000003,-0.048000000000000015,0.05699999999999997,-0.0050000000000000044,-3.2600000000000002,-0.77,0,1
-5,-0.031000000000000028,0.010000000000000009,0.014999999999999958,0.0030000000000000027,-0.05499999999999999,-0.043999999999999984,-0.061,-0.020000000000000018,0.06099999999999997,-3.0,1.04,0,0
-3,0.008000000000000007,-0.007000000000000006,0.015000000000000013,0.065,0.068,0.128,0.0050000000000000044,-0.13699999999999998,-0.08399999999999999,2.2299999999999995,0.29000000000000004,0,0
-2,-0.05300000000000002,0.045999999999999985,0.07900000000000001,0.08499999999999999,0.020000000000000018,0.07699999999999996,-0.23700000000000004,-0.091,-0.07800000000000001,-1.58,-1.75,0,0
1,-0.028000000000000025,-0.09000000000000002,-0.046999999999999986,0.045999999999999985,-0.0010000000000000009,-0.07999999999999996,0.033999999999999975,-0.061,0.026000000000000023,-0.6100000000000003,-0.8200000000000003,0,0
-1,0.0040000000000000036,0.01100000000000001,-0.014999999999999958,-0.12100000000000002,-0.153,-0.10899999999999999,-0.04500000000000004,0.032,0.01200000000000001,-1.27,-0.6299999999999999,1,0
7,0.0020000000000000018,0.0050000000000000044,-0.01200000000000001,-0.01100000000000001,-0.01200000000000001,-0.07899999999999999,0.0020000000000000018,0.035999999999999976,0.030000000000000027,-3.8099999999999996,-0.3600000000000003,0,0
-4,-0.065,0.09799999999999998,-0.013000000000000012,-0.07400000000000001,0.0,-0.020999999999999963,0.0,-0.011999999999999955,-0.020000000000000018,2.57,1.87,0,0
8,-0.09000000000000002,0.08499999999999996,0.010000000000000009,-0.08199999999999996,-0.045999999999999985,-0.01699999999999996,-0.013000000000000012,-0.18000000000000002,-0.034,0.4499999999999993,-0.79,0,0
2,0.035999999999999976,0.030999999999999972,-0.08199999999999999,0.0,0.04099999999999998,-0.128,0.095,0.02200000000000002,-0.04000000000000001,-0.7700000000000005,-1.75,0,0
-4,-0.026000000000000023,-0.041000000000000036,-0.052000000000000046,-0.068,-0.0040000000000000036,-0.046999999999999986,0.01999999999999999,-0.02300000000000002,0.010000000000000009,-1.1600000000000001,-0.7600000000000007,1,0
4,0.01200000000000001,-0.023999999999999966,0.065,0.04799999999999999,0.017000000000000015,-0.018000000000000016,-0.126,0.027999999999999997,-0.03699999999999998,-4.220000000000001,-0.4400000000000004,0,0
-1,-0.069,-0.07100000000000001,0.13799999999999996,0.010999999999999954,0.08500000000000002,-0.07400000000000001,-0.04299999999999998,-0.01200000000000001,0.16699999999999998,0.31000000000000005,1.85,0,0
16,0.034,0.007000000000000006,0.030000000000000027,-0.08400000000000002,-0.07499999999999996,0.17900000000000002,-0.03899999999999998,0.02300000000000002,0.06,-3.0,-1.0600000000000005,0,0
1,0.02899999999999997,-0.04200000000000001,0.04299999999999998,-0.11699999999999999,0.08400000000000002,0.044999999999999984,-0.07899999999999999,0.168,0.19,-5.01,-1.7299999999999995,0,0
-4,-0.07200000000000001,-0.039000000000000035,0.0050000000000000044,-0.03700000000000003,0.014999999999999958,-0.015000000000000013,-0.07200000000000001,0.0040000000000000036,-0.09399999999999997,-0.33999999999999986,-0.6899999999999995,0,0
1,0.04999999999999999,0.04700000000000004,-0.05400000000000005,0.027000000000000024,-0.049000000000000016,-0.016999999999999987,0.03700000000000003,0.13,0.07500000000000001,1.3200000000000003,-1.21,0,0
-4,0.013000000000000012,-0.008000000000000007,0.04199999999999998,0.049000000000000044,-0.11500000000000002,-0.07099999999999998,0.126,-0.162,-0.07700000000000001,2.1999999999999997,0.9499999999999993,0,0
2,0.02200000000000002,-0.024999999999999967,0.08600000000000002,0.025000000000000022,0.08900000000000002,-0.0030000000000000027,0.07199999999999998,0.04999999999999999,0.015000000000000013,-1.2599999999999998,-0.9299999999999997,0,0
-3,0.02999999999999997,0.02200000000000002,0.014000000000000012,-0.124,0.05099999999999999,0.166,-0.0050000000000000044,-0.0010000000000000009,-0.04500000000000001,-0.9400000000000004,-1.1500000000000004,0,0
-2,0.03699999999999998,0.03700000000000003,-0.02100000000000002,0.0040000000000000036,0.028000000000000025,0.04099999999999998,-0.096,0.009999999999999953,0.01799999999999996,-0.1899999999999995,-0.7000000000000002,1,0
3,0.030000000000000027,0.04299999999999998,-0.006999999999999951,-0.014000000000000012,0.129,-0.11300000000000004,0.04099999999999998,0.008000000000000007,-0.04500000000000001,-1.5,-1.2399999999999998,1,0
1,0.05500000000000005,0.04800000000000004,-0.026000000000000023,0.05099999999999999,0.0020000000000000018,0.08099999999999999,-0.16300000000000003,0.13099999999999998,-0.1,-1.6900000000000004,0.96,0,1
-1,0.033999999999999975,0.05099999999999999,0.07700000000000001,0.008000000000000007,0.08200000000000002,-0.010000000000000009,-0.010999999999999954,0.026999999999999996,0.045999999999999985,-0.33999999999999986,-0.9300000000000002,1,0
8,0.07399999999999995,0.0,0.0010000000000000009,0.05199999999999999,-0.129,-0.02100000000000002,0.02999999999999997,0.007999999999999952,0.0040000000000000036,-0.6200000000000001,-1.2800000000000002,0,0
-4,0.03600000000000003,0.03699999999999998,-0.019000000000000017,-0.098,0.05900000000000005,0.07399999999999998,-0.04600000000000004,0.01799999999999996,0.006000000000000005,2.0599999999999996,-0.6299999999999999,0,1
5,0.134,0.05299999999999999,-0.04600000000000001,-0.12600000000000003,0.013999999999999957,-0.14700000000000002,-0.11400000000000002,0.17300000000000001,0.061,-8.99,-1.3099999999999996,1,0
3,0.03199999999999997,0.06,-0.030000000000000027,-0.0020000000000000018,0.016000000000000014,-0.018000000000000016,-0.044999999999999984,-0.10199999999999998,-0.08000000000000002,2.1099999999999994,0.8999999999999995,0,0
18,0.176,0.022999999999999965,0.046999999999999986,0.06999999999999998,-0.01699999999999996,0.07100000000000004,0.007000000000000006,0.039000000000000035,0.016000000000000014,-1.8200000000000003,-1.2200000000000002,0,0
-3,0.01100000000000001,-0.008000000000000007,-0.08000000000000002,0.10699999999999998,0.351,-0.012999999999999956,-0.056999999999999995,-0.03900000000000001,-0.214,-2.78,-1.21,0,0
4,0.019000000000000017,-0.03400000000000003,0.07200000000000001,0.08300000000000002,-0.025000000000000022,0.024999999999999967,-0.09499999999999997,-0.01100000000000001,0.054999999999999966,-2.7300000000000004,-0.6899999999999995,0,1
-3,-0.012999999999999956,-0.0020000000000000018,-0.09699999999999998,0.01899999999999996,-0.04999999999999999,-0.02300000000000002,-0.135,-0.010999999999999982,0.032,-2.9799999999999995,-0.16000000000000014,0,0
-3,-0.04199999999999998,0.069,0.010000000000000009,-0.039000000000000035,0.0050000000000000044,0.029000000000000026,0.11400000000000002,-0.10099999999999998,-0.088,-7.120000000000001,0.7199999999999998,0,0
4,-0.09100000000000003,0.010999999999999954,0.04799999999999999,0.033999999999999975,0.032999999999999974,-0.006000000000000005,-0.059000000000000025,0.05200000000000002,-0.020000000000000018,-0.5300000000000002,0.6500000000000004,0,0
3,-0.05199999999999999,0.009999999999999953,0.009000000000000008,-0.0030000000000000027,0.03199999999999997,0.007000000000000006,-0.0050000000000000044,0.016000000000000014,0.00599999999999995,2.0,0.7200000000000002,0,0
-9,0.05099999999999999,0.10300000000000004,-0.05299999999999999,-0.03200000000000003,0.05300000000000002,-0.006000000000000005,-0.038000000000000006,0.04500000000000001,-0.008000000000000007,-3.21,1.2200000000000002,0,1
3,-0.05299999999999999,-0.08400000000000002,0.05099999999999999,-0.057999999999999996,-0.044999999999999984,-0.017000000000000015,0.031,-0.05300000000000002,-0.12099999999999997,-0.9499999999999993,-0.20999999999999996,0,0
-3,-0.03400000000000003,0.04999999999999999,0.123,-0.08699999999999997,0.033999999999999975,-0.09099999999999997,-0.11199999999999999,0.11900000000000002,-0.068,0.81,0.7400000000000002,0,0
-2,-0.0030000000000000027,0.03199999999999997,0.01599999999999996,-0.0020000000000000018,0.057999999999999996,0.14600000000000002,-0.033,-0.04300000000000004,-0.123,-0.11000000000000032,0.5999999999999996,0,0
-4,0.02699999999999997,-0.05299999999999999,0.055999999999999994,-0.02699999999999997,-0.047000000000000014,-0.020000000000000018,0.01699999999999996,0.019000000000000017,0.03600000000000003,-0.77,0.7799999999999998,0,0
4,-0.009000000000000008,-0.021999999999999964,0.02799999999999997,0.034,0.0040000000000000036,0.07399999999999998,-0.07100000000000001,-0.097,-0.529,0.7199999999999998,1.1399999999999997,0,1
1,-0.035999999999999976,0.01799999999999996,-0.062,-0.019000000000000017,-0.069,-0.23,-0.03999999999999998,0.07600000000000001,0.01899999999999999,0.2999999999999998,-0.2400000000000002,0,0
-2,0.019000000000000017,0.065,0.019999999999999962,0.04600000000000001,0.10099999999999998,-0.09599999999999997,-0.134,0.019000000000000017,-0.11900000000000002,2.5000000000000004,0.7600000000000007,0,1
4,-0.0020000000000000018,0.061,-0.151,-0.10300000000000001,0.02300000000000002,0.035999999999999976,0.033999999999999975,0.08799999999999997,-0.07700000000000001,8.7,0.5499999999999998,0,0
-6,-0.03400000000000003,-0.006999999999999951,0.05499999999999999,0.05299999999999999,-0.07600000000000001,0.03999999999999998,-0.06899999999999998,-0.049000000000000044,0.009000000000000008,1.6799999999999997,0.8599999999999999,0,0
-1,-0.03999999999999998,0.11299999999999996,0.06,0.02200000000000002,-0.016000000000000014,-0.059,-0.03400000000000003,-0.235,-0.03900000000000001,1.0300000000000002,1.1500000000000004,0,0
-1,-0.08500000000000002,0.032999999999999974,-0.05000000000000002,-0.04999999999999999,0.007000000000000006,-0.055999999999999994,-0.034999999999999976,-0.01799999999999996,0.07300000000000004,3.0200000000000005,0.41999999999999993,0,0
-1,-0.137,0.022999999999999965,-0.016000000000000014,0.05299999999999999,0.007999999999999952,0.14100000000000001,0.061,0.03199999999999997,-0.08099999999999999,0.6699999999999999,0.96,1,0
1,-0.119,-0.066,-0.014000000000000012,0.067,0.056999999999999995,0.088,0.09600000000000003,0.321,0.062,-6.409999999999999,0.04999999999999982,0,0
-6,0.0040000000000000036,0.0040000000000000036,-0.03700000000000003,-0.014999999999999986,0.05099999999999999,-0.001999999999999974,0.015000000000000013,-0.08600000000000002,-0.01100000000000001,1.71,0.3100000000000005,0,0
-1,0.022999999999999965,0.04299999999999998,-0.057999999999999996,0.07699999999999999,-0.046999999999999986,0.05000000000000002,0.031000000000000028,-0.11000000000000001,-0.01100000000000001,1.5100000000000002,1.1500000000000004,0,0
-8,-0.04799999999999999,-0.04999999999999999,0.127,-0.021999999999999964,-0.010000000000000009,-0.08800000000000002,-0.09799999999999998,-0.036000000000000004,0.07900000000000001,6.76,0.54,0,0
1,0.01100000000000001,-0.134,-0.02400000000000002,0.046999999999999986,0.066,-0.017000000000000015,0.08000000000000002,-0.01599999999999996,-0.062,-0.08999999999999986,0.9200000000000004,0,1
6,-0.035999999999999976,0.07300000000000001,-0.09099999999999997,-0.014000000000000012,0.10800000000000004,-0.010000000000000009,0.10900000000000001,0.14799999999999996,0.096,-2.3,-0.04999999999999982,0,0
10,0.09600000000000003,0.0040000000000000036,-0.0040000000000000036,0.08600000000000002,-0.04400000000000004,-0.02999999999999997,0.137,0.006999999999999951,-0.009999999999999953,0.9700000000000002,0.13999999999999968,0,0
-4,-0.020000000000000018,0.08399999999999999,-0.0040000000000000036,-0.023999999999999966,-0.066,-0.01100000000000001,0.014000000000000012,0.067,0.08300000000000002,0.29000000000000004,1.2000000000000002,0,1
-8,0.0050000000000000044,-0.11900000000000002,-0.16699999999999998,0.07900000000000001,0.014000000000000012,-0.088,-0.02200000000000002,-0.06799999999999995,0.006000000000000005,1.4900000000000002,0.6800000000000006,0,0
-8,-0.02200000000000002,0.08399999999999996,0.138,-0.017000000000000015,-0.03700000000000003,0.015000000000000013,-0.07099999999999995,-0.06199999999999997,0.04299999999999998,6.2,1.0200000000000005,0,0
11,-0.010000000000000009,0.0020000000000000018,-0.010000000000000009,0.07400000000000001,-0.144,0.261,-0.020999999999999963,-0.0050000000000000044,0.118,-1.13,-0.22999999999999954,0,0
2,-0.10700000000000001,0.056999999999999995,0.008000000000000007,0.049000000000000044,-0.015000000000000013,0.09400000000000003,0.012999999999999956,-0.10699999999999998,-0.10299999999999998,-0.4800000000000004,0.11000000000000032,0,0
2,-0.02699999999999997,-0.12,0.07900000000000001,0.08099999999999999,-0.0020000000000000018,0.018000000000000016,-0.013000000000000012,-0.048000000000000015,0.09200000000000003,0.26000000000000023,1.1799999999999997,0,1
-8,0.013999999999999957,-0.014999999999999958,-0.046999999999999986,-0.171,-0.07800000000000001,-0.067,-0.05199999999999999,0.07800000000000001,0.028999999999999998,3.2100000000000004,0.3799999999999999,0,0
6,-0.07700000000000001,-0.098,-0.03799999999999998,-0.28400000000000003,0.009000000000000008,-0.09100000000000003,-0.013000000000000012,-0.017000000000000015,0.068,1.1300000000000003,0.20999999999999996,0,0
2,0.05099999999999999,-0.02400000000000002,0.03400000000000003,0.068,0.04200000000000004,-0.12200000000000003,0.030999999999999972,0.03799999999999998,0.10300000000000001,-1.3800000000000003,-2.25,0,0
1,-0.016000000000000014,-0.04200000000000004,-0.04199999999999998,0.062,-0.19999999999999998,0.04099999999999998,0.0040000000000000036,-0.0030000000000000027,0.05899999999999997,0.5699999999999994,-0.22000000000000064,1,1
-6,-0.185,-0.068,-0.032999999999999974,-0.04199999999999998,-0.05700000000000002,-0.11199999999999996,0.10100000000000003,-0.023999999999999966,0.06,-1.5899999999999999,0.4499999999999993,0,0
-1,-0.09099999999999997,0.03899999999999998,-0.031000000000000028,0.199,-0.03300000000000003,-0.10300000000000001,-0.11699999999999997,-0.09599999999999997,0.02200000000000002,0.5199999999999996,0.20999999999999996,0,0
12,-0.05099999999999999,-0.05499999999999999,-0.07400000000000004,0.045999999999999985,0.09000000000000002,-0.07999999999999999,0.10100000000000003,0.0050000000000000044,0.05499999999999999,-0.6100000000000003,-0.08000000000000007,0,0
-7,0.033999999999999975,0.04200000000000004,0.008999999999999952,-0.02100000000000002,-0.020000000000000018,0.066,-0.13100000000000003,0.03199999999999997,0.093,-6.16,-2.16,0,0
-1,-0.016000000000000014,0.067,0.0050000000000000044,-0.0020000000000000018,-0.03699999999999998,0.19,0.096,-0.017000000000000015,-0.057999999999999996,0.5,-0.1899999999999995,1,0
7,-0.063,-0.01200000000000001,-0.07999999999999996,-0.02200000000000002,-0.16799999999999998,-0.11199999999999999,-0.065,0.07600000000000001,0.014000000000000012,-3.960000000000001,0.3600000000000003,0,0
7,0.06199999999999997,-0.142,-0.04999999999999999,-0.0030000000000000027,-0.16299999999999998,0.20900000000000002,-0.07500000000000001,0.010999999999999982,0.10600000000000001,-3.5100000000000002,0.08999999999999986,0,0
6,0.0030000000000000027,-0.08499999999999999,0.10000000000000003,0.03699999999999998,0.09900000000000003,0.019999999999999962,0.055999999999999994,-0.061,-0.118,-1.0700000000000003,-0.1899999999999995,0,0
-4,0.027000000000000024,-0.0040000000000000036,0.041000000000000036,0.04199999999999998,0.03400000000000003,0.008999999999999952,0.177,0.056999999999999995,-0.11100000000000002,-0.96,-2.0599999999999996,0,0
1,0.024999999999999967,-0.009000000000000008,-0.017000000000000015,0.017000000000000015,0.01599999999999996,0.191,0.08900000000000002,-0.158,-0.017000000000000015,2.93,-0.20999999999999996,0,0
2,-0.02899999999999997,-0.023999999999999966,-0.04099999999999998,-0.038000000000000034,-0.038000000000000034,-0.044999999999999984,-0.066,-0.128,0.203,2.08,0.6599999999999993,0,0
3,0.019999999999999962,-0.07799999999999999,0.0010000000000000009,-0.10600000000000001,0.063,-0.061,0.0010000000000000009,0.11100000000000002,0.008000000000000007,-0.13999999999999968,-0.1900000000000004,0,0
2,0.04999999999999999,0.015000000000000013,0.028000000000000025,0.021999999999999964,-0.06200000000000003,0.02100000000000002,-0.06200000000000003,0.203,-0.14300000000000002,-5.27,-1.0899999999999999,0,0
5,0.02100000000000002,-0.026000000000000023,0.09199999999999997,-0.033999999999999975,0.013000000000000012,0.009000000000000008,0.023999999999999966,0.04200000000000001,-0.05099999999999999,0.31999999999999984,1.44,0,0
8,-0.11699999999999997,0.127,0.031000000000000028,-0.018000000000000016,0.089,0.014000000000000012,-0.030999999999999972,0.019000000000000017,-0.0030000000000000027,-3.7700000000000005,-0.6100000000000003,0,0
6,-0.007999999999999952,-0.022999999999999965,-0.0020000000000000018,-0.05099999999999999,-0.069,0.21699999999999997,-0.046999999999999986,-0.02100000000000002,-0.12800000000000003,-3.0500000000000003,0.5599999999999996,1,0
5,0.01200000000000001,-0.07599999999999998,0.04600000000000004,0.07,0.13199999999999998,-0.22800000000000004,-0.145,-0.07,0.05700000000000002,1.4699999999999998,-0.2599999999999998,0,0
1,0.038000000000000006,-0.043999999999999984,-0.014000000000000012,-0.03300000000000003,-0.006000000000000005,0.02200000000000002,0.033999999999999975,-0.0010000000000000009,0.02200000000000002,-0.6299999999999999,-1.0999999999999996,0,0
-6,0.02200000000000002,0.013000000000000012,0.018000000000000016,-0.066,0.11300000000000002,-0.17899999999999996,0.056999999999999995,-0.02200000000000002,-0.035999999999999976,1.54,1.4299999999999997,0,0
-4,0.0030000000000000027,-0.030999999999999972,-0.013999999999999957,0.067,-0.025000000000000022,-0.05000000000000002,-0.06899999999999998,0.132,0.04199999999999998,-1.2199999999999998,-0.54,0,0
0,-0.027000000000000024,0.068,-0.044999999999999984,-0.057999999999999996,-0.059,-0.0040000000000000036,-0.030999999999999972,-0.06799999999999995,0.013000000000000012,-1.5699999999999994,0.54,1,0
3,-0.020000000000000018,0.003999999999999948,0.05300000000000002,0.025000000000000022,0.024999999999999967,-0.24200000000000002,-0.033,-0.009000000000000008,-0.019000000000000017,3.5,-0.3000000000000007,0,0
1,0.061,0.010999999999999954,-0.009000000000000008,-0.0030000000000000027,-0.0040000000000000036,0.030999999999999972,0.020000000000000018,-0.04400000000000001,0.006000000000000005,0.010000000000000675,-1.1100000000000003,1,0
2,0.02200000000000002,0.05199999999999999,-0.038000000000000034,-0.029000000000000026,-0.043999999999999984,-0.012999999999999956,0.08499999999999999,0.03699999999999998,0.015000000000000013,-1.2499999999999998,1.38,0,0
-2,0.02100000000000002,-0.11799999999999997,-0.01200000000000001,-0.012999999999999956,-0.055999999999999994,0.08500000000000002,-0.03400000000000003,-0.034,0.041000000000000036,4.08,-0.5,0,0
3,0.03699999999999998,0.02899999999999997,0.09500000000000003,0.020000000000000018,0.07299999999999998,0.08599999999999997,-0.03300000000000003,0.031000000000000028,-0.174,1.8699999999999997,-0.5300000000000002,0,0
1,0.062,-0.019000000000000017,0.04300000000000004,-0.0010000000000000009,0.01599999999999996,-0.08300000000000002,0.007000000000000006,0.01999999999999999,-0.159,1.1600000000000001,1.5700000000000003,0,0
-4,-0.05699999999999997,0.059,-0.02300000000000002,0.07999999999999996,0.07600000000000001,0.07700000000000001,0.0030000000000000027,-0.010000000000000009,-0.010000000000000009,0.16000000000000014,0.3600000000000003,0,1
7,0.05800000000000005,0.019000000000000017,0.022999999999999965,-0.06899999999999998,0.04999999999999999,-0.02100000000000002,0.08400000000000002,0.12100000000000002,0.068,-2.4699999999999998,-0.9800000000000004,0,1
5,-0.016000000000000014,-0.04199999999999998,0.064,0.10599999999999998,-0.21500000000000002,0.01100000000000001,-0.01699999999999996,-0.028999999999999998,-0.021999999999999964,-2.01,-0.7599999999999998,1,0
-1,0.123,0.02699999999999997,0.10699999999999998,0.08099999999999999,0.030999999999999972,-0.014000000000000012,0.04600000000000004,0.006999999999999951,-0.03400000000000003,0.7699999999999996,-0.5299999999999994,0,0
0,0.0050000000000000044,0.020000000000000018,0.05000000000000002,0.019999999999999962,0.069,-0.089,0.017000000000000015,-0.03699999999999998,-0.10499999999999998,2.5,1.4900000000000002,1,0
-3,0.040000000000000036,0.068,-0.02400000000000002,0.068,-0.064,0.03700000000000003,-0.0030000000000000027,-0.023999999999999994,0.043999999999999984,1.3599999999999999,0.3899999999999997,0,1
9,-0.032999999999999974,0.06899999999999995,0.028000000000000025,0.08000000000000002,0.0,0.055999999999999994,-0.06599999999999998,0.08100000000000002,0.092,-7.279999999999999,-1.08,0,0
6,0.04899999999999999,-0.01100000000000001,-0.018000000000000016,-0.14700000000000002,0.03300000000000003,0.02200000000000002,0.09799999999999998,0.13299999999999998,0.027000000000000024,3.38,-0.8399999999999999,1,0
3,0.065,0.035999999999999976,0.03999999999999998,0.046999999999999986,0.10299999999999998,0.07700000000000001,-0.03300000000000003,0.12,0.22299999999999998,-1.67,-0.5800000000000001,0,0
3,0.045999999999999985,0.05300000000000005,0.014000000000000012,0.009999999999999953,0.055999999999999994,-0.01100000000000001,0.016000000000000014,-0.046999999999999986,-0.03200000000000003,-1.4300000000000006,0.35000000000000053,0,1
21,0.03200000000000003,0.07099999999999995,-0.04999999999999999,0.0040000000000000036,0.09799999999999998,0.0020000000000000018,0.222,-0.013999999999999957,-0.021999999999999992,-2.0999999999999996,-1.3499999999999996,0,0
-4,0.045999999999999985,0.030000000000000027,-0.010000000000000009,-0.019000000000000017,-0.04600000000000004,-0.148,0.007000000000000006,0.08899999999999997,0.05200000000000002,0.8600000000000003,-0.7499999999999996,0,1
9,0.0020000000000000018,-0.009000000000000008,0.03899999999999998,0.034999999999999976,-0.12100000000000002,-0.02400000000000002,0.06399999999999997,-0.0030000000000000027,0.03900000000000001,0.2999999999999998,0.8300000000000001,1,1
5,-0.01200000000000001,0.03200000000000003,0.059,0.04999999999999999,0.026000000000000023,0.07200000000000001,0.013000000000000012,-0.009000000000000008,-0.089,0.4299999999999997,0.16000000000000014,0,0
2,-0.0010000000000000009,0.022999999999999965,-0.09499999999999997,-0.01100000000000001,-0.20799999999999996,0.0020000000000000018,0.06,-0.08500000000000002,0.032,-0.16999999999999948,-1.6100000000000003,0,0
-4,-0.07999999999999996,-0.006999999999999951,-0.04899999999999999,-0.020000000000000018,0.027000000000000024,-0.26,-0.009000000000000008,-0.09699999999999998,-0.05099999999999999,4.78,0.41999999999999993,0,0
-6,-0.006000000000000005,0.04500000000000004,-0.068,-0.017000000000000015,0.041000000000000036,0.03199999999999997,0.059,0.010999999999999982,0.06,0.09999999999999964,-0.6800000000000002,0,1
4,-0.0020000000000000018,-0.009999999999999953,-0.009000000000000008,0.184,-0.03700000000000003,0.01100000000000001,-0.007000000000000006,-0.12100000000000002,0.033999999999999975,-5.199999999999999,0.7599999999999998,1,0
6,0.010000000000000009,-0.01100000000000001,0.04799999999999999,0.04299999999999998,0.04299999999999998,-0.03500000000000003,0.028000000000000025,0.03400000000000003,0.133,-2.5300000000000002,0.05999999999999961,0,0
-3,-0.030999999999999972,-0.02999999999999997,0.02899999999999997,-0.016000000000000014,0.032999999999999974,-0.011999999999999955,-0.034999999999999976,0.016000000000000014,0.033,-0.03000000000000025,-1.5499999999999998,0,0
-9,0.15400000000000003,0.067,0.014000000000000012,-0.132,-0.066,-0.035999999999999976,-0.045999999999999985,0.07299999999999998,-0.01100000000000001,-1.0,-0.5800000000000001,0,1
1,-0.00599999999999995,0.035999999999999976,0.034999999999999976,-0.07,-0.11600000000000002,-0.046999999999999986,0.03200000000000003,0.10200000000000001,0.09099999999999997,2.8799999999999994,0.7199999999999998,1,0
1,-0.0020000000000000018,0.01699999999999996,0.019000000000000017,0.013000000000000012,-0.03199999999999997,-0.017000000000000015,-0.027999999999999997,0.07499999999999998,-0.02799999999999997,-3.49,-1.5599999999999996,0,0
-4,-0.04099999999999998,-0.08299999999999996,-0.03199999999999997,-0.04799999999999999,0.048000000000000015,0.0040000000000000036,-0.09,-0.04199999999999998,-0.013000000000000012,0.9499999999999997,0.45999999999999996,0,0
2,0.033999999999999975,0.15100000000000002,-0.033999999999999975,0.01599999999999996,-0.04299999999999998,0.0020000000000000018,-0.03300000000000003,0.010000000000000009,-0.01999999999999999,-1.4800000000000004,0.16000000000000014,0,1
-9,-0.066,-0.006000000000000005,-0.118,-0.08800000000000002,-0.10899999999999999,-0.019000000000000017,0.015000000000000013,0.10600000000000001,-0.035999999999999976,0.81,-0.04999999999999982,0,1
7,-0.030000000000000027,0.05099999999999999,0.06999999999999995,0.04899999999999999,-0.013000000000000012,0.012999999999999956,-0.013999999999999985,0.04799999999999999,0.087,1.5499999999999998,-0.8000000000000007,0,0
2,-0.04700000000000004,-0.020000000000000018,-0.253,0.019000000000000017,0.008000000000000007,-0.07800000000000001,-0.04799999999999999,0.01100000000000001,-0.0020000000000000018,-0.20000000000000018,0.7999999999999998,0,1
5,0.009000000000000008,0.0030000000000000027,-0.028000000000000025,-0.02400000000000002,0.04199999999999998,0.07400000000000001,0.01100000000000001,-0.04299999999999998,-0.10799999999999998,-1.46,0.08999999999999986,1,0
1,-0.055999999999999994,0.02200000000000002,-0.029000000000000026,-0.0010000000000000009,0.0,-0.01599999999999996,-0.182,-0.08100000000000002,0.02400000000000002,-0.019999999999999574,-0.08000000000000007,0,1
2,0.03899999999999998,0.01100000000000001,0.007000000000000006,0.01599999999999996,0.066,-0.01899999999999999,0.066,0.07,-0.030999999999999972,-2.2,-0.8300000000000001,0,0
-7,-0.17200000000000001,0.007000000000000006,-0.04099999999999998,0.026000000000000023,0.05400000000000005,-0.05700000000000002,-0.15299999999999997,0.017000000000000015,-0.0030000000000000027,1.7799999999999998,0.45999999999999996,0,0
1,-0.02100000000000002,-0.04999999999999999,-0.03699999999999998,-0.04500000000000004,-0.067,0.022999999999999965,0.038000000000000006,0.032999999999999974,0.132,0.019999999999999574,0.8000000000000007,0,0
7,0.014000000000000012,-0.03699999999999998,-0.02799999999999997,-0.033999999999999975,0.152,0.045999999999999985,-0.030000000000000027,0.05199999999999999,-0.02899999999999997,-1.8000000000000007,0.0,1,0
-2,0.030999999999999972,0.0050000000000000044,0.05500000000000002,-0.09199999999999997,-0.044999999999999984,-0.06,-0.184,-0.03799999999999998,-0.10200000000000001,1.02,-0.040000000000000036,0,0
-2,0.0,-0.04300000000000004,-0.065,-0.069,-0.04299999999999998,0.032999999999999974,0.021999999999999964,0.032,0.07200000000000001,-0.4800000000000004,0.8300000000000001,0,0
-5,0.10700000000000001,0.034999999999999976,0.064,-0.02699999999999997,-0.148,-0.07200000000000001,-0.01100000000000001,0.02100000000000002,-0.06,1.5699999999999994,-0.21999999999999975,0,0
-1,0.10499999999999998,0.043999999999999984,0.029000000000000026,0.032999999999999974,-0.019000000000000017,-0.07899999999999999,0.04999999999999999,0.028000000000000025,-0.021999999999999964,-2.2500000000000004,0.33999999999999986,0,0
-7,-0.059,-0.009000000000000008,-0.04600000000000004,-0.08199999999999996,-0.008000000000000007,0.12,-0.05299999999999999,0.011999999999999955,0.024999999999999967,0.8999999999999995,0.7999999999999998,0,1
-3,-0.020000000000000018,0.04299999999999998,-0.05299999999999999,0.09000000000000002,-0.010000000000000009,-0.055999999999999994,-0.035999999999999976,-0.014999999999999958,0.016000000000000014,-1.17,-1.08,0,0
-12,-0.07100000000000001,0.049000000000000016,-0.08799999999999997,-0.16899999999999998,-0.122,-0.07300000000000001,-0.029000000000000026,-0.07499999999999996,-0.11000000000000001,1.8599999999999994,0.9699999999999998,0,0
2,0.065,0.055999999999999994,-0.043999999999999984,0.05299999999999999,-0.032,-0.059,0.055999999999999994,0.067,-0.0020000000000000018,1.6799999999999997,0.2999999999999998,0,0
